detail_statement_id,statement_id,customer_line_id,statement_date,amount_charged,phone_number,last_modified,_change_request_type
2449,968,915764-3,2025-06-01,50,+915764,2025-06-01 00:00:00,u
2450,969,299033-13,2025-05-01,50,+299033,2025-05-01 00:00:00,u
2451,969,523303-2,2025-05-01,50,+523303,2025-05-01 00:00:00,u
2452,969,915764-3,2025-05-01,50,+915764,2025-05-01 00:00:00,u
2453,970,299033-13,2025-04-01,50,+299033,2025-04-01 00:00:00,u
2454,970,523303-2,2025-04-01,50,+523303,2025-04-01 00:00:00,u
2455,970,915764-3,2025-04-01,50,+915764,2025-04-01 00:00:00,u
2456,971,299033-13,2025-03-01,50,+299033,2025-03-01 00:00:00,u
2457,971,523303-2,2025-03-01,50,+523303,2025-03-01 00:00:00,u
2458,971,915764-3,2025-03-01,50,+915764,2025-03-01 00:00:00,u
2459,972,299033-13,2025-02-01,50,+299033,2025-02-01 00:00:00,u
2460,972,523303-2,2025-02-01,50,+523303,2025-02-01 00:00:00,u
2461,972,915764-3,2025-02-01,50,+915764,2025-02-01 00:00:00,u
2462,973,299033-13,2025-01-01,50,+299033,2025-01-01 00:00:00,u
2463,973,523303-2,2025-01-01,50,+523303,2025-01-01 00:00:00,u
2464,973,915764-3,2025-01-01,50,+915764,2025-01-01 00:00:00,u
2465,974,299033-13,2024-12-01,50,+299033,2024-12-01 00:00:00,u
2466,974,523303-2,2024-12-01,50,+523303,2024-12-01 00:00:00,u
2467,974,915764-3,2024-12-01,50,+915764,2024-12-01 00:00:00,u
2468,975,299033-13,2024-11-01,50,+299033,2024-11-01 00:00:00,u
2469,975,523303-2,2024-11-01,50,+523303,2024-11-01 00:00:00,u
2470,975,915764-3,2024-11-01,50,+915764,2024-11-01 00:00:00,u
2471,976,785636-13,2025-11-01,25,+785636,2025-11-01 00:00:00,u
2472,977,785636-13,2025-10-01,25,+785636,2025-10-01 00:00:00,u
2473,978,785636-13,2025-09-01,25,+785636,2025-09-01 00:00:00,u
2474,979,785636-13,2025-08-01,25,+785636,2025-08-01 00:00:00,u
2475,980,785636-13,2025-07-01,25,+785636,2025-07-01 00:00:00,u
2476,981,785636-13,2025-06-01,25,+785636,2025-06-01 00:00:00,u
2477,982,785636-13,2025-05-01,25,+785636,2025-05-01 00:00:00,u
2478,983,785636-13,2025-04-01,25,+785636,2025-04-01 00:00:00,u
2479,984,785636-13,2025-03-01,25,+785636,2025-03-01 00:00:00,u
2480,985,785636-13,2025-02-01,25,+785636,2025-02-01 00:00:00,u
2481,986,785636-13,2025-01-01,25,+785636,2025-01-01 00:00:00,u
2482,987,785636-13,2024-12-01,25,+785636,2024-12-01 00:00:00,u
2483,988,785636-13,2024-11-01,25,+785636,2024-11-01 00:00:00,u
2484,989,359453-13,2025-11-01,40,+359453,2025-11-01 00:00:00,u
2485,989,656462-9,2025-11-01,40,+656462,2025-11-01 00:00:00,u
2486,990,359453-13,2025-10-01,40,+359453,2025-10-01 00:00:00,u
2487,990,656462-9,2025-10-01,40,+656462,2025-10-01 00:00:00,u
2488,991,359453-13,2025-09-01,40,+359453,2025-09-01 00:00:00,u
2489,991,656462-9,2025-09-01,40,+656462,2025-09-01 00:00:00,u
2490,992,359453-13,2025-08-01,40,+359453,2025-08-01 00:00:00,u
2491,992,656462-9,2025-08-01,40,+656462,2025-08-01 00:00:00,u
2492,993,359453-13,2025-07-01,40,+359453,2025-07-01 00:00:00,u
2493,993,656462-9,2025-07-01,40,+656462,2025-07-01 00:00:00,u
2494,994,359453-13,2025-06-01,40,+359453,2025-06-01 00:00:00,u
2495,994,656462-9,2025-06-01,40,+656462,2025-06-01 00:00:00,u
2496,995,359453-13,2025-05-01,40,+359453,2025-05-01 00:00:00,u
2497,995,656462-9,2025-05-01,40,+656462,2025-05-01 00:00:00,u
2498,996,359453-13,2025-04-01,40,+359453,2025-04-01 00:00:00,u
2499,996,656462-9,2025-04-01,40,+656462,2025-04-01 00:00:00,u
2500,997,359453-13,2025-03-01,40,+359453,2025-03-01 00:00:00,u
2501,997,656462-9,2025-03-01,40,+656462,2025-03-01 00:00:00,u
2502,998,359453-13,2025-02-01,40,+359453,2025-02-01 00:00:00,u
2503,998,656462-9,2025-02-01,40,+656462,2025-02-01 00:00:00,u
2504,999,359453-13,2025-01-01,40,+359453,2025-01-01 00:00:00,u
2505,999,656462-9,2025-01-01,40,+656462,2025-01-01 00:00:00,u
2506,1000,359453-13,2024-12-01,40,+359453,2024-12-01 00:00:00,u
2507,1000,656462-9,2024-12-01,40,+656462,2024-12-01 00:00:00,u
2508,1001,359453-13,2024-11-01,40,+359453,2024-11-01 00:00:00,u
2509,1001,656462-9,2024-11-01,40,+656462,2024-11-01 00:00:00,u
2510,1002,814864-9,2025-11-01,50,+814864,2025-11-01 00:00:00,u
2511,1002,903739-12,2025-11-01,50,+903739,2025-11-01 00:00:00,u
2512,1003,814864-9,2025-10-01,50,+814864,2025-10-01 00:00:00,u
2513,1003,903739-12,2025-10-01,50,+903739,2025-10-01 00:00:00,u
2514,1004,814864-9,2025-09-01,50,+814864,2025-09-01 00:00:00,u
2515,1004,903739-12,2025-09-01,50,+903739,2025-09-01 00:00:00,u
2516,1005,814864-9,2025-08-01,50,+814864,2025-08-01 00:00:00,u
2517,1005,903739-12,2025-08-01,50,+903739,2025-08-01 00:00:00,u
2518,1006,814864-9,2025-07-01,50,+814864,2025-07-01 00:00:00,u
2519,1006,903739-12,2025-07-01,50,+903739,2025-07-01 00:00:00,u
2520,1007,814864-9,2025-06-01,50,+814864,2025-06-01 00:00:00,u
2521,1007,903739-12,2025-06-01,50,+903739,2025-06-01 00:00:00,u
2522,1008,814864-9,2025-05-01,50,+814864,2025-05-01 00:00:00,u
2523,1008,903739-12,2025-05-01,50,+903739,2025-05-01 00:00:00,u
2524,1009,814864-9,2025-04-01,50,+814864,2025-04-01 00:00:00,u
2525,1009,903739-12,2025-04-01,50,+903739,2025-04-01 00:00:00,u
2526,1010,814864-9,2025-03-01,50,+814864,2025-03-01 00:00:00,u
2527,1010,903739-12,2025-03-01,50,+903739,2025-03-01 00:00:00,u
2528,1011,814864-9,2025-02-01,50,+814864,2025-02-01 00:00:00,u
2529,1011,903739-12,2025-02-01,50,+903739,2025-02-01 00:00:00,u
2530,1012,814864-9,2025-01-01,50,+814864,2025-01-01 00:00:00,u
2531,1012,903739-12,2025-01-01,50,+903739,2025-01-01 00:00:00,u
2532,1013,814864-9,2024-12-01,50,+814864,2024-12-01 00:00:00,u
2533,1013,903739-12,2024-12-01,50,+903739,2024-12-01 00:00:00,u
2534,1014,814864-9,2024-11-01,50,+814864,2024-11-01 00:00:00,u
2535,1014,903739-12,2024-11-01,50,+903739,2024-11-01 00:00:00,u
2536,1015,140255-5,2025-11-01,25,+140255,2025-11-01 00:00:00,u
2537,1015,482484-2,2025-11-01,25,+482484,2025-11-01 00:00:00,u
2538,1016,140255-5,2025-10-01,25,+140255,2025-10-01 00:00:00,u
2539,1016,482484-2,2025-10-01,25,+482484,2025-10-01 00:00:00,u
2540,1017,140255-5,2025-09-01,25,+140255,2025-09-01 00:00:00,u
2541,1017,482484-2,2025-09-01,25,+482484,2025-09-01 00:00:00,u
2542,1018,140255-5,2025-08-01,25,+140255,2025-08-01 00:00:00,u
2543,1018,482484-2,2025-08-01,25,+482484,2025-08-01 00:00:00,u
2544,1019,140255-5,2025-07-01,25,+140255,2025-07-01 00:00:00,u
2545,1019,482484-2,2025-07-01,25,+482484,2025-07-01 00:00:00,u
2546,1020,140255-5,2025-06-01,25,+140255,2025-06-01 00:00:00,u
2547,1020,482484-2,2025-06-01,25,+482484,2025-06-01 00:00:00,u
2548,1021,140255-5,2025-05-01,25,+140255,2025-05-01 00:00:00,u
2549,1021,482484-2,2025-05-01,25,+482484,2025-05-01 00:00:00,u
2550,1022,140255-5,2025-04-01,25,+140255,2025-04-01 00:00:00,u
2551,1022,482484-2,2025-04-01,25,+482484,2025-04-01 00:00:00,u
2552,1023,140255-5,2025-03-01,25,+140255,2025-03-01 00:00:00,u
2553,1023,482484-2,2025-03-01,25,+482484,2025-03-01 00:00:00,u
2554,1024,140255-5,2025-02-01,25,+140255,2025-02-01 00:00:00,u
2555,1024,482484-2,2025-02-01,25,+482484,2025-02-01 00:00:00,u
2556,1025,140255-5,2025-01-01,25,+140255,2025-01-01 00:00:00,u
2557,1025,482484-2,2025-01-01,25,+482484,2025-01-01 00:00:00,u
2558,1026,140255-5,2024-12-01,25,+140255,2024-12-01 00:00:00,u
2559,1026,482484-2,2024-12-01,25,+482484,2024-12-01 00:00:00,u
2560,1027,140255-5,2024-11-01,25,+140255,2024-11-01 00:00:00,u
2561,1027,482484-2,2024-11-01,25,+482484,2024-11-01 00:00:00,u
2562,1028,337712-11,2025-11-01,40,+337712,2025-11-01 00:00:00,u
2563,1028,390231-3,2025-11-01,40,+390231,2025-11-01 00:00:00,u
2564,1028,495584-8,2025-11-01,40,+495584,2025-11-01 00:00:00,u
2565,1029,337712-11,2025-10-01,40,+337712,2025-10-01 00:00:00,u
2566,1029,390231-3,2025-10-01,40,+390231,2025-10-01 00:00:00,u
2567,1029,495584-8,2025-10-01,40,+495584,2025-10-01 00:00:00,u
2568,1030,337712-11,2025-09-01,40,+337712,2025-09-01 00:00:00,u
2569,1030,390231-3,2025-09-01,40,+390231,2025-09-01 00:00:00,u
2570,1030,495584-8,2025-09-01,40,+495584,2025-09-01 00:00:00,u
2571,1031,337712-11,2025-08-01,40,+337712,2025-08-01 00:00:00,u
2572,1031,390231-3,2025-08-01,40,+390231,2025-08-01 00:00:00,u
2573,1031,495584-8,2025-08-01,40,+495584,2025-08-01 00:00:00,u
2574,1032,337712-11,2025-07-01,40,+337712,2025-07-01 00:00:00,u
2575,1032,390231-3,2025-07-01,40,+390231,2025-07-01 00:00:00,u
2576,1032,495584-8,2025-07-01,40,+495584,2025-07-01 00:00:00,u
2577,1033,337712-11,2025-06-01,40,+337712,2025-06-01 00:00:00,u
2578,1033,390231-3,2025-06-01,40,+390231,2025-06-01 00:00:00,u
2579,1033,495584-8,2025-06-01,40,+495584,2025-06-01 00:00:00,u
2580,1034,337712-11,2025-05-01,40,+337712,2025-05-01 00:00:00,u
2581,1034,390231-3,2025-05-01,40,+390231,2025-05-01 00:00:00,u
2582,1034,495584-8,2025-05-01,40,+495584,2025-05-01 00:00:00,u
2583,1035,337712-11,2025-04-01,40,+337712,2025-04-01 00:00:00,u
2584,1035,390231-3,2025-04-01,40,+390231,2025-04-01 00:00:00,u
2585,1035,495584-8,2025-04-01,40,+495584,2025-04-01 00:00:00,u
2586,1036,337712-11,2025-03-01,40,+337712,2025-03-01 00:00:00,u
2587,1036,390231-3,2025-03-01,40,+390231,2025-03-01 00:00:00,u
2588,1036,495584-8,2025-03-01,40,+495584,2025-03-01 00:00:00,u
2589,1037,337712-11,2025-02-01,40,+337712,2025-02-01 00:00:00,u
2590,1037,390231-3,2025-02-01,40,+390231,2025-02-01 00:00:00,u
2591,1037,495584-8,2025-02-01,40,+495584,2025-02-01 00:00:00,u
2592,1038,337712-11,2025-01-01,40,+337712,2025-01-01 00:00:00,u
2593,1038,390231-3,2025-01-01,40,+390231,2025-01-01 00:00:00,u
2594,1038,495584-8,2025-01-01,40,+495584,2025-01-01 00:00:00,u
2595,1039,337712-11,2024-12-01,40,+337712,2024-12-01 00:00:00,u
2596,1039,390231-3,2024-12-01,40,+390231,2024-12-01 00:00:00,u
2597,1039,495584-8,2024-12-01,40,+495584,2024-12-01 00:00:00,u
2598,1040,337712-11,2024-11-01,40,+337712,2024-11-01 00:00:00,u
2599,1040,390231-3,2024-11-01,40,+390231,2024-11-01 00:00:00,u
2600,1040,495584-8,2024-11-01,40,+495584,2024-11-01 00:00:00,u
2601,1041,371898-5,2025-11-01,50,+371898,2025-11-01 00:00:00,u
2602,1041,420786-1,2025-11-01,50,+420786,2025-11-01 00:00:00,u
2603,1042,371898-5,2025-10-01,50,+371898,2025-10-01 00:00:00,u
2604,1042,420786-1,2025-10-01,50,+420786,2025-10-01 00:00:00,u
2605,1043,371898-5,2025-09-01,50,+371898,2025-09-01 00:00:00,u
2606,1043,420786-1,2025-09-01,50,+420786,2025-09-01 00:00:00,u
2607,1044,371898-5,2025-08-01,50,+371898,2025-08-01 00:00:00,u
2608,1044,420786-1,2025-08-01,50,+420786,2025-08-01 00:00:00,u
2609,1045,371898-5,2025-07-01,50,+371898,2025-07-01 00:00:00,u
2610,1045,420786-1,2025-07-01,50,+420786,2025-07-01 00:00:00,u
2611,1046,371898-5,2025-06-01,50,+371898,2025-06-01 00:00:00,u
2612,1046,420786-1,2025-06-01,50,+420786,2025-06-01 00:00:00,u
2613,1047,371898-5,2025-05-01,50,+371898,2025-05-01 00:00:00,u
2614,1047,420786-1,2025-05-01,50,+420786,2025-05-01 00:00:00,u
2615,1048,371898-5,2025-04-01,50,+371898,2025-04-01 00:00:00,u
2616,1048,420786-1,2025-04-01,50,+420786,2025-04-01 00:00:00,u
2617,1049,371898-5,2025-03-01,50,+371898,2025-03-01 00:00:00,u
2618,1049,420786-1,2025-03-01,50,+420786,2025-03-01 00:00:00,u
2619,1050,371898-5,2025-02-01,50,+371898,2025-02-01 00:00:00,u
2620,1050,420786-1,2025-02-01,50,+420786,2025-02-01 00:00:00,u
2621,1051,371898-5,2025-01-01,50,+371898,2025-01-01 00:00:00,u
2622,1051,420786-1,2025-01-01,50,+420786,2025-01-01 00:00:00,u
2623,1052,371898-5,2024-12-01,50,+371898,2024-12-01 00:00:00,u
2624,1052,420786-1,2024-12-01,50,+420786,2024-12-01 00:00:00,u
2625,1053,371898-5,2024-11-01,50,+371898,2024-11-01 00:00:00,u
2626,1053,420786-1,2024-11-01,50,+420786,2024-11-01 00:00:00,u
2627,1054,352761-9,2025-11-01,50,+352761,2025-11-01 00:00:00,u
2628,1054,543044-10,2025-11-01,50,+543044,2025-11-01 00:00:00,u
2629,1055,352761-9,2025-10-01,50,+352761,2025-10-01 00:00:00,u
2630,1055,543044-10,2025-10-01,50,+543044,2025-10-01 00:00:00,u
2631,1056,352761-9,2025-09-01,50,+352761,2025-09-01 00:00:00,u
2632,1056,543044-10,2025-09-01,50,+543044,2025-09-01 00:00:00,u
2633,1057,352761-9,2025-08-01,50,+352761,2025-08-01 00:00:00,u
2634,1057,543044-10,2025-08-01,50,+543044,2025-08-01 00:00:00,u
2635,1058,352761-9,2025-07-01,50,+352761,2025-07-01 00:00:00,u
2636,1058,543044-10,2025-07-01,50,+543044,2025-07-01 00:00:00,u
2637,1059,352761-9,2025-06-01,50,+352761,2025-06-01 00:00:00,u
2638,1059,543044-10,2025-06-01,50,+543044,2025-06-01 00:00:00,u
2639,1060,352761-9,2025-05-01,50,+352761,2025-05-01 00:00:00,u
2640,1060,543044-10,2025-05-01,50,+543044,2025-05-01 00:00:00,u
2641,1061,352761-9,2025-04-01,50,+352761,2025-04-01 00:00:00,u
2642,1061,543044-10,2025-04-01,50,+543044,2025-04-01 00:00:00,u
2643,1062,352761-9,2025-03-01,50,+352761,2025-03-01 00:00:00,u
2644,1062,543044-10,2025-03-01,50,+543044,2025-03-01 00:00:00,u
2645,1063,352761-9,2025-02-01,50,+352761,2025-02-01 00:00:00,u
2646,1063,543044-10,2025-02-01,50,+543044,2025-02-01 00:00:00,u
2647,1064,352761-9,2025-01-01,50,+352761,2025-01-01 00:00:00,u
2648,1064,543044-10,2025-01-01,50,+543044,2025-01-01 00:00:00,u
2649,1065,352761-9,2024-12-01,50,+352761,2024-12-01 00:00:00,u
2650,1065,543044-10,2024-12-01,50,+543044,2024-12-01 00:00:00,u
2651,1066,352761-9,2024-11-01,50,+352761,2024-11-01 00:00:00,u
2652,1066,543044-10,2024-11-01,50,+543044,2024-11-01 00:00:00,u
2653,1067,140542-5,2025-11-01,25,+140542,2025-11-01 00:00:00,u
2654,1067,520743-10,2025-11-01,25,+520743,2025-11-01 00:00:00,u
2655,1068,140542-5,2025-10-01,25,+140542,2025-10-01 00:00:00,u
2656,1068,520743-10,2025-10-01,25,+520743,2025-10-01 00:00:00,u
2657,1069,140542-5,2025-09-01,25,+140542,2025-09-01 00:00:00,u
2658,1069,520743-10,2025-09-01,25,+520743,2025-09-01 00:00:00,u
2659,1070,140542-5,2025-08-01,25,+140542,2025-08-01 00:00:00,u
2660,1070,520743-10,2025-08-01,25,+520743,2025-08-01 00:00:00,u
2661,1071,140542-5,2025-07-01,25,+140542,2025-07-01 00:00:00,u
2662,1071,520743-10,2025-07-01,25,+520743,2025-07-01 00:00:00,u
2663,1072,140542-5,2025-06-01,25,+140542,2025-06-01 00:00:00,u
2664,1072,520743-10,2025-06-01,25,+520743,2025-06-01 00:00:00,u
2665,1073,140542-5,2025-05-01,25,+140542,2025-05-01 00:00:00,u
2666,1073,520743-10,2025-05-01,25,+520743,2025-05-01 00:00:00,u
2667,1074,140542-5,2025-04-01,25,+140542,2025-04-01 00:00:00,u
2668,1074,520743-10,2025-04-01,25,+520743,2025-04-01 00:00:00,u
2669,1075,140542-5,2025-03-01,25,+140542,2025-03-01 00:00:00,u
2670,1075,520743-10,2025-03-01,25,+520743,2025-03-01 00:00:00,u
2671,1076,140542-5,2025-02-01,25,+140542,2025-02-01 00:00:00,u
2672,1076,520743-10,2025-02-01,25,+520743,2025-02-01 00:00:00,u
2673,1077,140542-5,2025-01-01,25,+140542,2025-01-01 00:00:00,u
2674,1077,520743-10,2025-01-01,25,+520743,2025-01-01 00:00:00,u
2675,1078,140542-5,2024-12-01,25,+140542,2024-12-01 00:00:00,u
2676,1078,520743-10,2024-12-01,25,+520743,2024-12-01 00:00:00,u
2677,1079,140542-5,2024-11-01,25,+140542,2024-11-01 00:00:00,u
2678,1079,520743-10,2024-11-01,25,+520743,2024-11-01 00:00:00,u
2679,1080,394975-10,2025-11-01,40,+394975,2025-11-01 00:00:00,u
2680,1080,524326-5,2025-11-01,40,+524326,2025-11-01 00:00:00,u
2681,1080,619654-9,2025-11-01,40,+619654,2025-11-01 00:00:00,u
2682,1081,394975-10,2025-10-01,40,+394975,2025-10-01 00:00:00,u
2683,1081,524326-5,2025-10-01,40,+524326,2025-10-01 00:00:00,u
2684,1081,619654-9,2025-10-01,40,+619654,2025-10-01 00:00:00,u
2685,1082,394975-10,2025-09-01,40,+394975,2025-09-01 00:00:00,u
2686,1082,524326-5,2025-09-01,40,+524326,2025-09-01 00:00:00,u
2687,1082,619654-9,2025-09-01,40,+619654,2025-09-01 00:00:00,u
2688,1083,394975-10,2025-08-01,40,+394975,2025-08-01 00:00:00,u
2689,1083,524326-5,2025-08-01,40,+524326,2025-08-01 00:00:00,u
2690,1083,619654-9,2025-08-01,40,+619654,2025-08-01 00:00:00,u
2691,1084,394975-10,2025-07-01,40,+394975,2025-07-01 00:00:00,u
2692,1084,524326-5,2025-07-01,40,+524326,2025-07-01 00:00:00,u
2693,1084,619654-9,2025-07-01,40,+619654,2025-07-01 00:00:00,u
2694,1085,394975-10,2025-06-01,40,+394975,2025-06-01 00:00:00,u
2695,1085,524326-5,2025-06-01,40,+524326,2025-06-01 00:00:00,u
2696,1085,619654-9,2025-06-01,40,+619654,2025-06-01 00:00:00,u
2697,1086,394975-10,2025-05-01,40,+394975,2025-05-01 00:00:00,u
2698,1086,524326-5,2025-05-01,40,+524326,2025-05-01 00:00:00,u
2699,1086,619654-9,2025-05-01,40,+619654,2025-05-01 00:00:00,u
2700,1087,394975-10,2025-04-01,40,+394975,2025-04-01 00:00:00,u
2701,1087,524326-5,2025-04-01,40,+524326,2025-04-01 00:00:00,u
2702,1087,619654-9,2025-04-01,40,+619654,2025-04-01 00:00:00,u
2703,1088,394975-10,2025-03-01,40,+394975,2025-03-01 00:00:00,u
2704,1088,524326-5,2025-03-01,40,+524326,2025-03-01 00:00:00,u
2705,1088,619654-9,2025-03-01,40,+619654,2025-03-01 00:00:00,u
2706,1089,394975-10,2025-02-01,40,+394975,2025-02-01 00:00:00,u
2707,1089,524326-5,2025-02-01,40,+524326,2025-02-01 00:00:00,u
2708,1089,619654-9,2025-02-01,40,+619654,2025-02-01 00:00:00,u
2709,1090,394975-10,2025-01-01,40,+394975,2025-01-01 00:00:00,u
2710,1090,524326-5,2025-01-01,40,+524326,2025-01-01 00:00:00,u
2711,1090,619654-9,2025-01-01,40,+619654,2025-01-01 00:00:00,u
2712,1091,394975-10,2024-12-01,40,+394975,2024-12-01 00:00:00,u
2713,1091,524326-5,2024-12-01,40,+524326,2024-12-01 00:00:00,u
2714,1091,619654-9,2024-12-01,40,+619654,2024-12-01 00:00:00,u
2715,1092,394975-10,2024-11-01,40,+394975,2024-11-01 00:00:00,u
2716,1092,524326-5,2024-11-01,40,+524326,2024-11-01 00:00:00,u
2717,1092,619654-9,2024-11-01,40,+619654,2024-11-01 00:00:00,u
2718,1093,330151-1,2025-11-01,50,+330151,2025-11-01 00:00:00,u
2719,1093,482560-13,2025-11-01,50,+482560,2025-11-01 00:00:00,u
2720,1093,543337-8,2025-11-01,50,+543337,2025-11-01 00:00:00,u
2721,1094,330151-1,2025-10-01,50,+330151,2025-10-01 00:00:00,u
2722,1094,482560-13,2025-10-01,50,+482560,2025-10-01 00:00:00,u
2723,1094,543337-8,2025-10-01,50,+543337,2025-10-01 00:00:00,u
2724,1095,330151-1,2025-09-01,50,+330151,2025-09-01 00:00:00,u
2725,1095,482560-13,2025-09-01,50,+482560,2025-09-01 00:00:00,u
2726,1095,543337-8,2025-09-01,50,+543337,2025-09-01 00:00:00,u
2727,1096,330151-1,2025-08-01,50,+330151,2025-08-01 00:00:00,u
2728,1096,482560-13,2025-08-01,50,+482560,2025-08-01 00:00:00,u
2729,1096,543337-8,2025-08-01,50,+543337,2025-08-01 00:00:00,u
2730,1097,330151-1,2025-07-01,50,+330151,2025-07-01 00:00:00,u
2731,1097,482560-13,2025-07-01,50,+482560,2025-07-01 00:00:00,u
2732,1097,543337-8,2025-07-01,50,+543337,2025-07-01 00:00:00,u
2733,1098,330151-1,2025-06-01,50,+330151,2025-06-01 00:00:00,u
2734,1098,482560-13,2025-06-01,50,+482560,2025-06-01 00:00:00,u
2735,1098,543337-8,2025-06-01,50,+543337,2025-06-01 00:00:00,u
2736,1099,330151-1,2025-05-01,50,+330151,2025-05-01 00:00:00,u
2737,1099,482560-13,2025-05-01,50,+482560,2025-05-01 00:00:00,u
2738,1099,543337-8,2025-05-01,50,+543337,2025-05-01 00:00:00,u
2739,1100,330151-1,2025-04-01,50,+330151,2025-04-01 00:00:00,u
2740,1100,482560-13,2025-04-01,50,+482560,2025-04-01 00:00:00,u
2741,1100,543337-8,2025-04-01,50,+543337,2025-04-01 00:00:00,u
2742,1101,330151-1,2025-03-01,50,+330151,2025-03-01 00:00:00,u
2743,1101,482560-13,2025-03-01,50,+482560,2025-03-01 00:00:00,u
2744,1101,543337-8,2025-03-01,50,+543337,2025-03-01 00:00:00,u
2745,1102,330151-1,2025-02-01,50,+330151,2025-02-01 00:00:00,u
2746,1102,482560-13,2025-02-01,50,+482560,2025-02-01 00:00:00,u
2747,1102,543337-8,2025-02-01,50,+543337,2025-02-01 00:00:00,u
2748,1103,330151-1,2025-01-01,50,+330151,2025-01-01 00:00:00,u
2749,1103,482560-13,2025-01-01,50,+482560,2025-01-01 00:00:00,u
2750,1103,543337-8,2025-01-01,50,+543337,2025-01-01 00:00:00,u
2751,1104,330151-1,2024-12-01,50,+330151,2024-12-01 00:00:00,u
2752,1104,482560-13,2024-12-01,50,+482560,2024-12-01 00:00:00,u
2753,1104,543337-8,2024-12-01,50,+543337,2024-12-01 00:00:00,u
2754,1105,330151-1,2024-11-01,50,+330151,2024-11-01 00:00:00,u
2755,1105,482560-13,2024-11-01,50,+482560,2024-11-01 00:00:00,u
2756,1105,543337-8,2024-11-01,50,+543337,2024-11-01 00:00:00,u
2757,1106,380294-5,2025-11-01,25,+380294,2025-11-01 00:00:00,u
2758,1106,380683-12,2025-11-01,25,+380683,2025-11-01 00:00:00,u
2759,1106,480394-13,2025-11-01,25,+480394,2025-11-01 00:00:00,u
2760,1106,902522-4,2025-11-01,25,+902522,2025-11-01 00:00:00,u
2761,1107,380294-5,2025-10-01,25,+380294,2025-10-01 00:00:00,u
2762,1107,380683-12,2025-10-01,25,+380683,2025-10-01 00:00:00,u
2763,1107,480394-13,2025-10-01,25,+480394,2025-10-01 00:00:00,u
2764,1107,902522-4,2025-10-01,25,+902522,2025-10-01 00:00:00,u
2765,1108,380294-5,2025-09-01,25,+380294,2025-09-01 00:00:00,u
2766,1108,380683-12,2025-09-01,25,+380683,2025-09-01 00:00:00,u
2767,1108,480394-13,2025-09-01,25,+480394,2025-09-01 00:00:00,u
2768,1108,902522-4,2025-09-01,25,+902522,2025-09-01 00:00:00,u
2769,1109,380294-5,2025-08-01,25,+380294,2025-08-01 00:00:00,u
2770,1109,380683-12,2025-08-01,25,+380683,2025-08-01 00:00:00,u
2771,1109,480394-13,2025-08-01,25,+480394,2025-08-01 00:00:00,u
2772,1109,902522-4,2025-08-01,25,+902522,2025-08-01 00:00:00,u
2773,1110,380294-5,2025-07-01,25,+380294,2025-07-01 00:00:00,u
2774,1110,380683-12,2025-07-01,25,+380683,2025-07-01 00:00:00,u
2775,1110,480394-13,2025-07-01,25,+480394,2025-07-01 00:00:00,u
2776,1110,902522-4,2025-07-01,25,+902522,2025-07-01 00:00:00,u
2777,1111,380294-5,2025-06-01,25,+380294,2025-06-01 00:00:00,u
2778,1111,380683-12,2025-06-01,25,+380683,2025-06-01 00:00:00,u
2779,1111,480394-13,2025-06-01,25,+480394,2025-06-01 00:00:00,u
2780,1111,902522-4,2025-06-01,25,+902522,2025-06-01 00:00:00,u
2781,1112,380294-5,2025-05-01,25,+380294,2025-05-01 00:00:00,u
2782,1112,380683-12,2025-05-01,25,+380683,2025-05-01 00:00:00,u
2783,1112,480394-13,2025-05-01,25,+480394,2025-05-01 00:00:00,u
2784,1112,902522-4,2025-05-01,25,+902522,2025-05-01 00:00:00,u
2785,1113,380294-5,2025-04-01,25,+380294,2025-04-01 00:00:00,u
2786,1113,380683-12,2025-04-01,25,+380683,2025-04-01 00:00:00,u
2787,1113,480394-13,2025-04-01,25,+480394,2025-04-01 00:00:00,u
2788,1113,902522-4,2025-04-01,25,+902522,2025-04-01 00:00:00,u
2789,1114,380294-5,2025-03-01,25,+380294,2025-03-01 00:00:00,u
2790,1114,380683-12,2025-03-01,25,+380683,2025-03-01 00:00:00,u
2791,1114,480394-13,2025-03-01,25,+480394,2025-03-01 00:00:00,u
2792,1114,902522-4,2025-03-01,25,+902522,2025-03-01 00:00:00,u
2793,1115,380294-5,2025-02-01,25,+380294,2025-02-01 00:00:00,u
2794,1115,380683-12,2025-02-01,25,+380683,2025-02-01 00:00:00,u
2795,1115,480394-13,2025-02-01,25,+480394,2025-02-01 00:00:00,u
2796,1115,902522-4,2025-02-01,25,+902522,2025-02-01 00:00:00,u
2797,1116,380294-5,2025-01-01,25,+380294,2025-01-01 00:00:00,u
2798,1116,380683-12,2025-01-01,25,+380683,2025-01-01 00:00:00,u
2799,1116,480394-13,2025-01-01,25,+480394,2025-01-01 00:00:00,u
2800,1116,902522-4,2025-01-01,25,+902522,2025-01-01 00:00:00,u
2801,1117,380294-5,2024-12-01,25,+380294,2024-12-01 00:00:00,u
2802,1117,380683-12,2024-12-01,25,+380683,2024-12-01 00:00:00,u
2803,1117,480394-13,2024-12-01,25,+480394,2024-12-01 00:00:00,u
2804,1117,902522-4,2024-12-01,25,+902522,2024-12-01 00:00:00,u
2805,1118,380294-5,2024-11-01,25,+380294,2024-11-01 00:00:00,u
2806,1118,380683-12,2024-11-01,25,+380683,2024-11-01 00:00:00,u
2807,1118,480394-13,2024-11-01,25,+480394,2024-11-01 00:00:00,u
